field_1,id,latitude,longitude,place_town,place_coun,kc_af1,kc_am1,kc_pm1,pc_af1,pc_am1,pc_pm1,po_af1,po_am1,po_pm1,tac_af1,tac_am1,tac_pm1
"273","70856332",47.680208000000000,-122.256595000000004,,King,89.136383056640625,61.219261169433594,85.871231079101562,,,,,,,,,
"274","70858087",47.670819999999999,-122.307244999999995,,King,87.954719543457017,61.114719390869141,84.300827026367188,,,,,,,,,
"275","70985842",45.473372222199998,-122.551794444400002,Portland,Multnomah,,,,,,,31.482154846191406,16.253763198852539,29.171138763427734,,,
"276","71137792",49.017348200000001,-122.663348900000003,,Greater Vancouver,,,,,,,,,,,,
"277","71158602",49.310829044400002,-123.073574043799994,,Greater Vancouver,,,,,,,,,,,,
"278","71162633",47.031586166700002,-122.886783333300002,,Thurston,,,,,,,,,,,,
"279","71167547",46.948535833599998,-122.865080656600000,,Thurston,,,,,,,,,,,,
"280","71169344",46.948281999999999,-122.863654999999994,,Thurston,,,,,,,,,,,,
"281","71178383",49.501021666699998,-123.829780000000000,,Sunshine Coast,,,,,,,,,,,,
"282","71182969",49.501758333300003,-123.830375000000004,,Sunshine Coast,,,,,,,,,,,,
"283","71183091",49.502146666700000,-123.831863333300007,,Sunshine Coast,,,,,,,,,,,,
"284","71185996",48.492701549600000,-123.368700331300005,"Saanich, British Columbia",Capital,,,,,,,,,,,,
"285","71262651",46.730228333299998,-116.997658333299995,,Latah,,,,,,,,,,,,
"286","71265935",49.393988333300001,-123.501488333300003,,Sunshine Coast,,,,,,,,,,,,
"287","71266241",49.393703333300003,-123.502533333299994,,Sunshine Coast,,,,,,,,,,,,
"288","71271392",47.769291666699999,-122.283263333299999,,King,89.227981567382812,58.919654846191406,84.866317749023438,,,,,,,,,
"289","71345061",47.270111666699997,-121.939286666699999,,King,89.893035888671875,56.311496734619141,82.356216430664062,,,,,,,,,
"290","71346055",49.429521666699998,-123.640083333299998,,Sunshine Coast,,,,,,,,,,,,
"291","71346187",49.429771666699999,-123.640166666699997,,Sunshine Coast,,,,,,,,,,,,
"292","71347153",47.316413333299998,-121.907966666700005,,King,89.419517517089844,55.221698760986328,82.610237121582031,,,,,,,,,
"293","71363926",49.427203333300000,-123.639480000000006,,Sunshine Coast,,,,,,,,,,,,
"294","71383170",47.210242000000001,-122.469824000000003,Tacoma,Pierce,,,,,,,,,,31.308986663818359,16.803710937500000,29.742914199829102
"295","71383174",47.210675999999999,-122.470535999999996,Tacoma,Pierce,,,,,,,,,,31.384323120117188,17.092042922973633,29.749847412109375
"296","71396943",49.183974200000002,-121.743914300000000,Chilliwack,Fraser Valley,,,,,,,,,,,,
"297","71501927",47.317841666699998,-122.540161666700001,Tacoma,Pierce,,,,,,,,,,25.526292800903320,16.800373077392578,25.388042449951172
"298","71508181",49.283615400000002,-122.937580800000006,,Greater Vancouver,,,,,,,,,,,,
"299","71552775",47.956676106000003,-122.800918110500007,,Jefferson,,,,,,,,,,,,
"301","71565664",47.620767000000001,-122.294640999999999,,King,88.634376525878906,62.241138458251953,85.248161315917969,,,,,,,,,
"302","71612477",49.176421666700001,-123.966583333299994,,Nanaimo,,,,,,,,,,,,
"303","71666134",49.291045199700001,-123.041369399700002,,Greater Vancouver,,,,,,,,,,,,
"304","71715930",47.204596666699999,-122.395988333299996,Tacoma,Pierce,,,,,,,,,,31.053649902343754,15.552049636840820,28.351406097412109
"305","71720072",45.457253000000001,-122.674974000000006,Portland,Multnomah,,,,,,,27.080039978027344,15.029502868652344,27.381847381591797,,,
"306","71806396",47.203350000000000,-122.396645000000007,Tacoma,Pierce,,,,,,,,,,31.323400497436523,15.510849952697754,28.493013381958008
"307","71806938",47.025325000000002,-122.926704999999998,,Thurston,,,,,,,,,,,,
"308","71825898",45.548788888899999,-122.490841666700007,,Multnomah,,,,,,,,,,,,
"309","71829263",49.196347199700000,-123.007906700000007,,Greater Vancouver,,,,,,,,,,,,
"310","71855239",47.024936166700002,-122.931671666699998,,Thurston,,,,,,,,,,,,
"311","71964402",47.669000141399998,-122.306453129399998,,King,87.990440368652330,61.704765319824219,84.779182434082031,,,,,,,,,
"312","71965329",47.667193715499998,-122.306376351200001,,King,88.905853271484375,62.300582885742188,85.882354736328125,,,,,,,,,
"313","71965523",47.665996067300000,-122.306476850199999,,King,90.056236267089844,62.837966918945312,86.168014526367188,,,,,,,,,
"314","71979089",45.336908000000001,-122.693330000000003,,Clackamas,,,,,,,,,,,,
"315","72022600",45.447609000000000,-122.689683000000002,Portland,Multnomah,,,,,,,28.099174499511719,14.789718627929688,26.798959732055664,,,
"316","72065430",45.371138888899999,-122.615161111099994,,Clackamas,,,,,,,,,,,,
"317","72065774",46.721113333300003,-116.977670000000003,,Latah,,,,,,,,,,,,
"318","72065878",45.371630555599999,-122.615683333299998,,Clackamas,,,,,,,,,,,,
"319","72066160",46.733871666699997,-116.989096666699993,,Latah,,,,,,,,,,,,
"320","72072083",45.372236111100001,-122.617116666699999,,Clackamas,,,,,,,,,,,,
"321","72122740",48.526426630600000,-123.374294490699995,"Saanich, British Columbia",Capital,,,,,,,,,,,,
"322","72123614",48.526428622499999,-123.374504047200006,"Saanich, British Columbia",Capital,,,,,,,,,,,,
"323","72127519",48.526410601599999,-123.373536078499995,"Saanich, British Columbia",Capital,,,,,,,,,,,,
"324","72197393",49.315021299700000,-123.040027899699993,,Greater Vancouver,,,,,,,,,,,,
"325","72216210",45.835124999999998,-122.750091666700001,,Clark,,,,,,,,,,,,
"326","72225862",49.523108333300002,-123.760850000000005,,Sunshine Coast,,,,,,,,,,,,
"327","72231921",45.460527999999996,-122.738275000000002,Portland,Multnomah,,,,,,,30.525678634643555,15.002251625061035,27.066352844238281,,,
"328","72288005",45.551028972200001,-122.616241972200001,Portland,Multnomah,,,,,,,31.789978027343754,15.164094924926758,29.334638595581055,,,
"329","72340913",45.296822045399999,-121.784687644800002,,Clackamas,,,,,,,,,,,,
"330","72340914",45.296822045399999,-121.784687644800002,,Clackamas,,,,,,,,,,,,
"331","72383195",48.096633333299998,-123.455191666700003,,Clallam,,,,,,,,,,,,
"332","72407726",45.458591666700002,-122.720347222200004,Portland,Multnomah,,,,,,,30.062784194946289,14.620194435119627,26.874883651733398,,,
"333","72415023",48.041655499999997,-123.590400000000002,,Clallam,,,,,,,,,,,,
"334","72428716",45.457602777799998,-122.722730555599995,Portland,Multnomah,,,,,,,29.646949768066406,14.917849540710449,26.922426223754883,,,
"335","72455259",48.459907000000001,-122.399951000000001,,Skagit,,,,,,,,,,,,
"336","72496632",40.875972911900000,-124.077265370000006,,Humboldt,,,,,,,,,,,,
"337","72544980",45.473250928399999,-122.424381897000004,,Multnomah,,,,,,,,,,,,
"338","72559419",48.776377419399999,-123.302582725899995,,Capital,,,,,,,,,,,,
"339","72581876",48.041236166700003,-123.590408333300005,,Clallam,,,,,,,,,,,,
"340","72586545",48.097447166700000,-123.454978333300005,,Clallam,,,,,,,,,,,,
"341","72587008",48.113888833300003,-123.424621666700006,,Clallam,,,,,,,,,,,,
"342","72609584",46.921965534199998,-122.907993632599997,,Thurston,,,,,,,,,,,,
"343","72652403",49.496803333300001,-123.782608333300004,,Sunshine Coast,,,,,,,,,,,,
"344","72728549",45.481484005500000,-122.460056346200005,,Multnomah,,,,,,,,,,,,
"345","72729701",45.478589283700003,-122.457601950699996,,Multnomah,,,,,,,,,,,,
"346","72758141",45.521291666700002,-122.624594444400003,Portland,Multnomah,,,,,,,31.289915084838867,15.747446060180664,28.896656036376953,,,
"347","72860248",45.595605555600002,-122.786769444399994,Portland,Multnomah,,,,,,,27.721427917480469,16.745687484741211,27.511699676513672,,,
"348","72905217",45.507138828999999,-122.627643251199999,Portland,Multnomah,,,,,,,31.133266448974609,15.777455329895020,29.530437469482418,,,
"349","72963654",40.880016341599998,-124.072517383000005,,Humboldt,,,,,,,,,,,,
"350","72973074",47.616999999999997,-122.318061666700004,,King,89.530082702636719,65.130287170410156,85.797111511230469,,,,,,,,,
"351","73016070",46.872289013800000,-123.024005906400006,,Thurston,,,,,,,,,,,,
"352","73044020",47.003057439999999,-122.998572789999997,,Thurston,,,,,,,,,,,,
"353","73044199",47.002467920000001,-123.000662410000004,,Thurston,,,,,,,,,,,,
"354","73044358",47.002431770000001,-123.001163829999996,,Thurston,,,,,,,,,,,,
"355","73051714",45.477837904799998,-122.457855867299997,,Multnomah,,,,,,,,,,,,
"356","73075398",47.657178333300003,-122.287063333299997,,King,87.977088928222656,61.989204406738281,84.313987731933594,,,,,,,,,
"357","73075666",47.653911666699997,-122.308083333300004,,King,88.644905090332031,62.242885589599609,85.029266357421875,,,,,,,,,
"358","73076517",47.374931099999998,-122.959052260000007,,Mason,,,,,,,,,,,,
"359","73140023",45.540166930300003,-122.723162630700003,Portland,Multnomah,,,,,,,28.097457885742188,16.518001556396484,27.345741271972656,,,
"360","73149192",49.317318999699999,-123.010838599699994,,Greater Vancouver,,,,,,,,,,,,
"361","73166229",48.485504456400001,-123.328844663200002,"Saanich, British Columbia",Capital,,,,,,,,,,,,
"362","73166488",48.485510947800002,-123.328606720300002,"Saanich, British Columbia",Capital,,,,,,,,,,,,
"363","73167293",48.485730921900000,-123.328513774800001,"Saanich, British Columbia",Capital,,,,,,,,,,,,
"364","73231509",48.975968000000002,-123.029365999999996,,Whatcom,,,,,,,,,,,,
"365","73412138",47.030405317800003,-123.092888604600006,,Thurston,,,,,,,,,,,,
"366","73420038",47.070883333300003,-122.976320000000001,,Thurston,,,,,,,,,,,,
"367","73427478",47.317474741200002,-122.298542352499993,,King,89.649826049804688,63.081996917724609,85.991950988769531,,,,,,,,,
"368","73458585",45.337791666699999,-122.591841666700006,,Clackamas,,,,,,,,,,,,
"369","73648037",45.530531575700003,-122.723938946700002,Portland,Multnomah,,,,,,,27.240446090698246,14.801785469055176,27.417135238647461,,,
"370","73648884",45.530548003000000,-122.723947039999999,Portland,Multnomah,,,,,,,27.240446090698246,14.803359985351562,27.417135238647461,,,
"371","73649028",45.531283394500001,-122.726950347900001,,Multnomah,,,,,,,27.485713958740234,15.130390167236328,27.379177093505859,,,
"372","73651917",45.532310687699997,-122.728935671900004,,Multnomah,,,,,,,,,,,,
"373","73652878",45.536597092500003,-122.719349636000004,Portland,Multnomah,,,,,,,28.116853713989254,16.533918380737305,27.421661376953125,,,
"374","73685073",47.665926329800001,-122.306714141900002,,King,90.047500610351562,62.881813049316406,86.158775329589844,,,,,,,,,
"375","73685232",47.665580324899999,-122.306657983099996,,King,90.165946960449219,62.845539093017578,86.015693664550781,,,,,,,,,
"376","73685339",47.665534895000000,-122.306352965599999,,King,90.100616455078125,62.835861206054688,85.986610412597670,,,,,,,,,
"377","73692747",48.503135518800001,-123.372472249799998,"Saanich, British Columbia",Capital,,,,,,,,,,,,
"378","73775302",45.502934043800003,-122.505547158100001,Portland,Multnomah,,,,,,,31.569269180297852,13.898477554321291,29.445249557495117,,,
"379","73780982",47.645254999999999,-122.530175000000000,,Kitsap,,,,,,,,,,,,
"380","73805528",45.500897222200003,-122.501149999999996,Portland,Multnomah,,,,,,,31.323490142822266,14.404594421386719,29.586866378784180,,,
"381","73811111",47.630611666699998,-122.294311666699997,,King,89.563301086425781,58.418521881103509,83.460327148437500,,,,,,,,,
"382","73816352",45.365694444399999,-122.594025000000002,,Clackamas,,,,,,,,,,,,
"383","73817066",45.351463888900000,-122.596511111100000,,Clackamas,,,,,,,,,,,,
"384","73817579",45.351461111100001,-122.596436111100004,,Clackamas,,,,,,,,,,,,
"385","73956266",47.032311190000001,-123.094951449999996,,Thurston,,,,,,,,,,,,
"386","73956371",47.028878939999998,-123.092846370000004,,Thurston,,,,,,,,,,,,
"387","73956438",47.028584709999997,-123.093119720000004,,Thurston,,,,,,,,,,,,
"388","74067486",49.423113333300002,-123.489533333300002,,Sunshine Coast,,,,,,,,,,,,
"389","74110440",48.488216666699998,-124.290588333299993,,Capital,,,,,,,,,,,,
"390","74111027",48.488216666699998,-124.290658333300001,,Capital,,,,,,,,,,,,
"391","74116396",44.613220751900002,-121.947501811099997,,Linn,,,,,,,,,,,,
"392","74171790",45.476172021600000,-122.684260206399998,Portland,Multnomah,,,,,,,29.399276733398438,15.701034545898438,27.235452651977539,,,
"393","74173604",47.431635030000002,-121.759774629999995,,King,,,,,,,,,,,,
"394","74182596",48.807033169999997,-123.281801880000003,,Capital,,,,,,,,,,,,
"395","74182740",47.430982989999997,-121.742891860000000,,King,,,,,,,,,,,,
"396","74182835",47.431012930000001,-121.742893050000006,,King,,,,,,,,,,,,
"397","74198582",45.719572222200000,-123.931375000000003,,Tillamook,,,,,,,,,,,,
"398","74202666",47.566672789999998,-123.359655549999999,,Mason,,,,,,,,,,,,
"399","74202711",47.565584880000003,-123.368375900000004,,Mason,,,,,,,,,,,,
"400","74203159",47.531464649999997,-123.361086810000003,,Mason,,,,,,,,,,,,
"401","74258933",48.507890305499998,-123.371729236199997,"Saanich, British Columbia",Capital,,,,,,,,,,,,
"402","74265847",48.508581999999997,-123.371849999999995,"Saanich, British Columbia",Capital,,,,,,,,,,,,
"403","74266354",48.504325999999999,-123.370266999999998,"Saanich, British Columbia",Capital,,,,,,,,,,,,
"404","74266893",48.504325999999999,-123.370266999999998,"Saanich, British Columbia",Capital,,,,,,,,,,,,
"405","74274529",45.367708333300001,-122.576547222200006,,Clackamas,,,,,,,,,,,,
"406","74292996",48.361637690000002,-122.527877300000000,,Skagit,,,,,,,,,,,,
"407","74297110",45.517013637399998,-122.713572803100007,Portland,Multnomah,,,,,,,27.596349716186523,15.858832359313965,27.427980422973633,,,
"408","74307649",45.648805555599999,-122.660833333300005,,Clark,,,,,,,,,,,,
"409","74313531",45.648805555599999,-122.660833333300005,,Clark,,,,,,,,,,,,
"410","74314977",45.649169444400002,-122.660052777800004,,Clark,,,,,,,,,,,,
"411","74333715",45.569569444400003,-122.606119444399994,Portland,Multnomah,,,,,,,31.857078552246094,16.615467071533203,29.915084838867188,,,
"412","74336075",45.650750000000002,-122.654888888900004,,Clark,,,,,,,,,,,,
"413","74340220",45.650750000000002,-122.654888888900004,,Clark,,,,,,,,,,,,
"414","74341621",45.657024999999997,-122.586672222199994,,Clark,,,,,,,,,,,,
"415","74342017",45.681899999999999,-122.590361111099995,,Clark,,,,,,,,,,,,
"416","74342450",45.681899999999999,-122.590361111099995,,Clark,,,,,,,,,,,,
"417","74342956",45.681899999999999,-122.590361111099995,,Clark,,,,,,,,,,,,
"418","74342998",44.357005000000001,-122.228813333299996,,Linn,,,,,,,,,,,,
"419","74384874",47.836661999999997,-122.622726999999998,,Kitsap,,,,,,,,,,,,
"420","74411465",48.489596819600003,-123.390546120799996,"Saanich, British Columbia",Capital,,,,,,,,,,,,
"421","74414285",47.123982158099999,-116.609236076499997,,Benewah,,,,,,,,,,,,
"422","74414352",47.124085510000000,-116.609202040000000,,Benewah,,,,,,,,,,,,
"423","74437654",48.469774972200000,-123.356391972200001,"Saanich, British Columbia",Capital,,,,,,,,,,,,
"424","74438022",48.469799000000002,-123.356385000000003,"Saanich, British Columbia",Capital,,,,,,,,,,,,
"425","74438978",48.445016972200001,-123.378219000000001,,Capital,,,,,,,,,,,,
"426","74452160",47.124181860000000,-116.609460310000003,,Benewah,,,,,,,,,,,,
"427","74452280",47.124202390000001,-116.609313310000005,,Benewah,,,,,,,,,,,,
"428","74452392",47.124212630000002,-116.609384719999994,,Benewah,,,,,,,,,,,,
"429","74452550",47.124150989999997,-116.609452869999998,,Benewah,,,,,,,,,,,,
"430","74457766",45.335416666699999,-122.573586111099999,,Clackamas,,,,,,,,,,,,
"431","74457795",45.335416666699999,-122.573586111099999,,Clackamas,,,,,,,,,,,,
"432","74457826",45.335416666699999,-122.573586111099999,,Clackamas,,,,,,,,,,,,
"433","74457894",45.335416666699999,-122.573586111099999,,Clackamas,,,,,,,,,,,,
"434","74457907",45.335394444400002,-122.573777777800004,,Clackamas,,,,,,,,,,,,
"435","74457923",45.335394444400002,-122.573777777800004,,Clackamas,,,,,,,,,,,,
"436","74457978",45.335394444400002,-122.573777777800004,,Clackamas,,,,,,,,,,,,
"437","74458002",45.579272222199997,-122.573833333300001,Portland,Multnomah,,,,,,,32.129413604736328,16.844980239868164,29.992553710937500,,,
"438","74458044",45.579272222199997,-122.573833333300001,Portland,Multnomah,,,,,,,32.129413604736328,16.844980239868164,29.992553710937500,,,
"439","74458088",45.579272222199997,-122.573833333300001,Portland,Multnomah,,,,,,,32.129413604736328,16.844980239868164,29.992553710937500,,,
"440","74458168",45.579272222199997,-122.573833333300001,Portland,Multnomah,,,,,,,32.129413604736328,16.844980239868164,29.992553710937500,,,
"441","74458213",45.579272222199997,-122.573833333300001,Portland,Multnomah,,,,,,,32.129413604736328,16.844980239868164,29.992553710937500,,,
"442","74469758",45.527383333300001,-121.521094444400006,,Hood River,,,,,,,,,,,,
"443","74490570",45.579272222199997,-122.573833333300001,Portland,Multnomah,,,,,,,32.129413604736328,16.844980239868164,29.992553710937500,,,
"444","74490884",45.579272222199997,-122.573833333300001,Portland,Multnomah,,,,,,,32.129413604736328,16.844980239868164,29.992553710937500,,,
"445","74491137",47.124011639999999,-116.609656729999998,,Benewah,,,,,,,,,,,,
"446","74491170",47.124037889999997,-116.609627860000003,,Benewah,,,,,,,,,,,,
"447","74491214",47.124018202099997,-116.609785258800002,,Benewah,,,,,,,,,,,,
"448","74491218",45.579272222199997,-122.573833333300001,Portland,Multnomah,,,,,,,32.129413604736328,16.844980239868164,29.992553710937500,,,
"449","74491261",47.124002233299997,-116.609791293699999,,Benewah,,,,,,,,,,,,
"450","74493312",45.579272222199997,-122.573833333300001,Portland,Multnomah,,,,,,,32.129413604736328,16.844980239868164,29.992553710937500,,,
"451","74532123",48.669595357699997,-122.958501577400000,,San Juan,,,,,,,,,,,,
"452","74532422",48.670302778200004,-122.967545315600006,,San Juan,,,,,,,,,,,,
"453","74548406",45.472778333299999,-122.502833333300003,Portland,Multnomah,,,,,,,29.641950607299805,16.369468688964844,26.299621582031246,,,
"454","74576827",47.525908333300002,-122.276574999999994,,King,89.275695800781250,61.543830871582031,88.166938781738281,,,,,,,,,
"455","74583964",47.558985090100002,-123.376060835999994,,Mason,,,,,,,,,,,,
"456","74595969",48.429180972200001,-123.350153000000006,,Capital,,,,,,,,,,,,
"457","74596128",48.432298000000003,-123.349726000000004,,Capital,,,,,,,,,,,,
