"","field_1","id","latitude.x","longitude.x","place_town_name.x","place_county_name.x","kc_af1","kc_am1","kc_pm1","pc_af1","pc_am1","pc_pm1","po_af1","po_am1","po_pm1","tac_af1","tac_am1","tac_pm1","uuid","observed_on_string","observed_on","time_observed_at","time_zone","user_id","user_login","user_name","created_at","updated_at","quality_grade","license","url","image_url","sound_url","tag_list","description","num_identification_agreements","num_identification_disagreements","captive_cultivated","oauth_application_id","place_guess","latitude.y","longitude.y","positional_accuracy","private_place_guess","private_latitude","private_longitude","public_positional_accuracy","geoprivacy","taxon_geoprivacy","coordinates_obscured","positioning_method","positioning_device","place_town_name.y","place_county_name.y","place_state_name","place_country_name","place_admin1_name","place_admin2_name","species_guess","scientific_name","common_name","iconic_taxon_name","taxon_id","field.tree.health.condition","field.tree.canopy.symptoms","field.dieback.percent","field.percent.canopy.affected....","field.number.of.additional.unhealthy.trees..of.same.species..in.area..within.sight.","field.other.factors...are.there.signs.or.symptoms.of.insect..diseases..or.other.damage.","field.optional...what..other.factors..were.observed.","field.optional...tree.size","field.optional...access.to.water","field.optional...estimated.time.spent.to.make.this.observation....of.minutes.","field.tree.number..from.google.map..if.applicable","field.tree.number..from.arboreta.or.other.dataset..if.applicable","field.optional...signs.of.sap.sucker.feeding.","field.notes","field.are.baby.redcedar.trees.present.within.sight.","field.brief.tree.health.description","field.critical.root.zone..within.canopy.drip.line....damage.or.concerns","field.did.the.tree.have.any.bark.discoloration..eg..browning.","field.evidence.of.wood.borers.or.bark.beetles.","field.foliage...deformation","field.foliage...insect.feeding","field.foliage.health.comments","field.leaf.production.or.drop.timing","field.location.name...community.spaces","field.location.type...community.spaces","field.most.prevalent.understory.species","field.other.abnormalities.comments","field.plant.health.condition","field.plant.number..from.tag.or.map.","field.powdery.mildew...percent.coverage","field.powdery.mildew.","field.root.collar...signs.of.disease","field.root.collar.health.comments","field.sample.submitted.to.laboratory.","field.signs.of.sooty.bark.disease.","field.suspected.phytophthora.infection.","field.tree.canopy.symptoms...birch","field.tree.canopy.symptoms...maple","field.tree.canopy.symptoms...wrc...simplified","field.tree.condition","field.tree.diameter","field.tree.diameter..inches.","field.tree.equity.score","field.tree.health.issue","field.tree.height.total..ft.","field.tree.number","field.urban.tree.health.condition","field.woody.tissue....structural.damage","field.woody.tissue...insect.activity","field.woody.tissue...signs.of.disease","field.woody.tissue...symptoms","field.woody.tissues.health.comments","tac.am.c","tac.af.c","tac.pm.c","tac.am.f","tac.af.f","tac.pm.f","mean.temp.daily.f","dist.from.mean.daily.f","mean.temp.daily.c","dist.from.mean.daily.c","Area","dist.from.mean.am.c","dist.from.mean.am.f","dist.from.mean.af.c","dist.from.mean.af.f","dist.from.mean.pm.c","dist.from.mean.pm.f","pc.am.f","pc.af.f","pc.pm.f","pc.am.c","pc.af.c","pc.pm.c","kc.am.f","kc.af.f","kc.pm.f","kc.am.c","kc.af.c","kc.pm.c","pl.am.c","pl.af.c","pl.pm.c","pl.am.f","pl.af.f","pl.pm.f","Percent.Dieback.Modified","user.estimated.dieback","tree.size.simplified","binary.tree.canopy.symptoms","ordinal.tree.canopy.symptoms","reclassified.tree.canopy.symptoms","top.dieback","thinning","dead","field.dieback.prop"
"11",1879,145443546,47.25753098,-122.44982575,"Tacoma","Pierce",NA,NA,NA,NA,NA,NA,NA,NA,NA,31.2107734680176,18.2486763000488,30.87815284729,"89975474-555c-417c-853f-2d6b620a1984","2022-12-30 11:01:32","2022-12-30","2022-12-30 19:01:32 UTC","Pacific Time (US & Canada)",6194941,"jim1083","Jim Knettel","2022-12-30 19:04:12 UTC","2023-10-18 21:04:00 UTC","casual","","https://www.inaturalist.org/observations/145443546","https://inaturalist-open-data.s3.amazonaws.com/photos/249821930/medium.jpeg",NA,"","Corner of Wright Park ",2,0,"true",2,"6th Ave & I St, Tacoma, WA 98405, USA",47.25753098,-122.44982575,7,"",NA,NA,7,"","open","false","","","Tacoma","Pierce","Washington","United States","Washington","Pierce","western redcedar","Thuja plicata","western redcedar","Plantae",48252,"","Healthy",0,"Healthy, no dieback(0%)","0","No","","Small (can wrap hands around trunk)","Tree has access to water year round (watered in summer or near permanent water source)","","Twrc5","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,18.2486763000488,31.2107734680176,30.87815284729,64.8476173400879,88.1793922424317,87.580675125122,80.2025615692138,5.32919394113057,26.7792008717855,2.96066330062809,"Tacoma",2.19822801235694,3.9568104222425,2.77277149202635,4.99098868564742,3.91099039750098,7.03978271550176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Yes","Small","Healthy","Healthy","Healthy","No","No","No",0
"12",1880,145444010,47.25839413,-122.44992922,"Tacoma","Pierce",NA,NA,NA,NA,NA,NA,NA,NA,NA,31.4477825164795,17.8749370574951,30.7603130340576,"5ccbd511-ce7f-4bcc-9213-79ad05b075f4","2022-12-30 11:06:11","2022-12-30","2022-12-30 19:06:11 UTC","Pacific Time (US & Canada)",6194941,"jim1083","Jim Knettel","2022-12-30 19:09:33 UTC","2023-10-18 21:04:08 UTC","casual","","https://www.inaturalist.org/observations/145444010","https://inaturalist-open-data.s3.amazonaws.com/photos/249822652/medium.jpeg",NA,"","Wright Park right building ",2,0,"true",2,"Hilltop, Tacoma, WA, USA",47.25839413,-122.44992922,8,"",NA,NA,8,"","open","false","","","Tacoma","Pierce","Washington","United States","Washington","Pierce","western redcedar","Thuja plicata","western redcedar","Plantae",48252,"","Healthy",0,"Healthy, no dieback(0%)","0","No","No selection","Large (too big to wrap arms around trunk)","Tree has access to water year round (watered in summer or near permanent water source)","5","Twrc6","","","in Wright Park next to building","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,17.8749370574951,31.4477825164795,30.7603130340576,64.1748867034912,88.6060085296631,87.3685634613037,80.0498195648193,5.17645193673604,26.6943442026774,2.87580663152002,"Tacoma",1.82448876980324,3.28407978564584,3.00978054048825,5.41760497287885,3.79315058426858,6.82767105168344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Yes","Large","Healthy","Healthy","Healthy","No","No","No",0
"13",1881,145444329,47.25855436,-122.44989817,"Tacoma","Pierce",NA,NA,NA,NA,NA,NA,NA,NA,NA,31.3842697143555,17.8341007232666,30.7498226165771,"65b653d5-e554-401c-b58b-09121ebc28ac","2022-12-30 11:10:11","2022-12-30","2022-12-30 19:10:11 UTC","Pacific Time (US & Canada)",6194941,"jim1083","Jim Knettel","2022-12-30 19:14:34 UTC","2023-10-18 21:04:16 UTC","casual","","https://www.inaturalist.org/observations/145444329","https://inaturalist-open-data.s3.amazonaws.com/photos/249823335/medium.jpeg",NA,"","Wright Park left side",1,0,"true",2,"Hilltop, Tacoma, WA, USA",47.25855436,-122.44989817,6,"",NA,NA,6,"","open","false","","","Tacoma","Pierce","Washington","United States","Washington","Pierce","western redcedar","Thuja plicata","western redcedar","Plantae",48252,"","Healthy",0,"Healthy, no dieback(0%)","0","Not sure","","Large (too big to wrap arms around trunk)","Tree has access to water year round (watered in summer or near permanent water source)","5","Twrc7","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,17.8341007232666,31.3842697143555,30.7498226165771,64.1013813018799,88.4916854858399,87.3496807098388,79.9809158325195,5.10754820443626,26.6560643513997,2.83752678024235,"Tacoma",1.78365243557474,3.21057438403454,2.94626773836426,5.30328192905564,3.78266016678808,6.80878830021854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Yes","Large","Healthy","Healthy","Healthy","No","No","No",0
"14",1882,145444960,47.25924004,-122.44968713,"Tacoma","Pierce",NA,NA,NA,NA,NA,NA,NA,NA,NA,30.8390159606934,17.7096138000488,30.3694190979004,"e2e2338c-ba78-45c4-a608-5b72155221f3","2022-12-30 11:19:06","2022-12-30","2022-12-30 19:19:06 UTC","Pacific Time (US & Canada)",6194941,"jim1083","Jim Knettel","2022-12-30 19:22:24 UTC","2023-01-01 19:00:55 UTC","casual","","https://www.inaturalist.org/observations/145444960","https://inaturalist-open-data.s3.amazonaws.com/photos/249824220/medium.jpeg",NA,"","Wright Park play area ",2,0,"true",2,"Hilltop, Tacoma, WA, USA",47.25924004,-122.44968713,8,"",NA,NA,8,"","open","false","","","Tacoma","Pierce","Washington","United States","Washington","Pierce","western redcedar","Thuja plicata","western redcedar","Plantae",48252,"","Healthy",0,"Healthy, no dieback(0%)","0","No","","Large (too big to wrap arms around trunk)","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,17.7096138000488,30.8390159606934,30.3694190979004,63.8773048400878,87.5102287292481,86.6649543762207,79.3508293151856,4.47746168710229,26.3060162862142,2.48747871505682,"Tacoma",1.65916551235694,2.9864979222425,2.40101398470215,4.32182517246387,3.40225664811138,6.12406196660048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Yes","Large","Healthy","Healthy","Healthy","No","No","No",0
"15",1883,145445391,47.26058549,-122.4503282,"Tacoma","Pierce",NA,NA,NA,NA,NA,NA,NA,NA,NA,30.8749542236328,17.7583999633789,30.4559669494629,"cb82c865-707a-4e98-8490-af7bd83e11ee","2022-12-30 11:26:17","2022-12-30","2022-12-30 19:26:17 UTC","Pacific Time (US & Canada)",6194941,"jim1083","Jim Knettel","2022-12-30 19:29:53 UTC","2023-10-12 00:57:29 UTC","casual","","https://www.inaturalist.org/observations/145445391","https://inaturalist-open-data.s3.amazonaws.com/photos/249825181/medium.jpeg",NA,"","Wright Park pond",2,0,"true",2,"Hilltop, Tacoma, WA, USA",47.26058549,-122.4503282,9,"",NA,NA,9,"","open","false","","","Tacoma","Pierce","Washington","United States","Washington","Pierce","western redcedar","Thuja plicata","western redcedar","Plantae",48252,"","Healthy",0,"Healthy, no dieback(0%)","0","No","","Small (can wrap hands around trunk)","Tree has access to water year round (watered in summer or near permanent water source)","5","Twrc8","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,17.7583999633789,30.8749542236328,30.4559669494629,63.965119934082,87.574917602539,86.8207405090332,79.4535926818848,4.58022505380148,26.3631070454915,2.54456947433415,"Tacoma",1.70795167568704,3.07431301623667,2.43695224764155,4.38651404575479,3.48880449967388,6.27984809941297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Yes","Small","Healthy","Healthy","Healthy","No","No","No",0
"16",1884,145447796,47.26239274,-122.44894183,"Tacoma","Pierce",NA,NA,NA,NA,NA,NA,NA,NA,NA,30.1997776031494,17.4485607147217,30.5890827178955,"0f3ca94f-78d6-44a8-ac5f-47199e107f83","2022-12-30 12:02:41","2022-12-30","2022-12-30 20:02:41 UTC","Pacific Time (US & Canada)",6194941,"jim1083","Jim Knettel","2022-12-30 20:06:20 UTC","2023-10-12 01:03:51 UTC","casual","","https://www.inaturalist.org/observations/145447796","https://inaturalist-open-data.s3.amazonaws.com/photos/249830186/medium.jpeg",NA,"","Wright Park hillside ",1,0,"true",2,"Hilltop, Tacoma, WA, USA",47.26239274,-122.44894183,8,"",NA,NA,8,"","open","false","","","Tacoma","Pierce","Washington","United States","Washington","Pierce","western redcedar","Thuja plicata","western redcedar","Plantae",48252,"","Healthy",0,"Healthy, no dieback(0%)","0","No","","Very small (can wrap a single hand around stem)","Tree has access to water year round (watered in summer or near permanent water source)","5","Twrc9","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,17.4485607147217,30.1997776031494,30.5890827178955,63.4074092864991,86.3595996856689,87.0603488922119,78.94245262146,4.06908499337668,26.0791403452555,2.26060277409816,"Tacoma",1.39811242702984,2.51660236865371,1.76177562715815,3.17119612888466,3.62192026810648,6.51945648259166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Yes","Very small (can wrap a single hand around stem)","Healthy","Healthy","Healthy","No","No","No",0
"17",1885,145448260,47.26105254,-122.44850744,"Tacoma","Pierce",NA,NA,NA,NA,NA,NA,NA,NA,NA,30.282413482666,17.3700294494629,29.1981029510498,"4a717628-1cf7-4174-a487-acbd0ef437eb","2022-12-30 12:10:53","2022-12-30","2022-12-30 20:10:53 UTC","Pacific Time (US & Canada)",6194941,"jim1083","Jim Knettel","2022-12-30 20:14:38 UTC","2023-10-18 21:04:36 UTC","casual","","https://www.inaturalist.org/observations/145448260","https://inaturalist-open-data.s3.amazonaws.com/photos/249831141/medium.jpeg",NA,"","Wright Park hillside ",1,0,"true",2,"Hilltop, Tacoma, WA, USA",47.26105254,-122.44850744,7,"",NA,NA,7,"","open","false","","","Tacoma","Pierce","Washington","United States","Washington","Pierce","western redcedar","Thuja plicata","western redcedar","Plantae",48252,"","Healthy",0,"Healthy, no dieback(0%)","0","No","","Large (too big to wrap arms around trunk)","Tree has access to water year round (watered in summer or near permanent water source)","5","Twrc10","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,17.3700294494629,30.282413482666,29.1981029510498,63.2660530090332,86.5083442687988,84.5565853118896,78.1103275299072,3.23695990182395,25.6168486277262,1.79831105656886,"Tacoma",1.31958116177104,2.37524609118788,1.84441150667476,3.31994071201454,2.23094050126078,4.01569290226941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Yes","Large","Healthy","Healthy","Healthy","No","No","No",0
"18",1886,145457978,47.24929618,-122.49944908,"Tacoma","Pierce",NA,NA,NA,NA,NA,NA,NA,NA,NA,31.222620010376,15.928279876709,29.5458431243896,"e2aa7217-a3ae-4c25-9a89-3565316a2f95","2022-12-30 14:31:33","2022-12-30","2022-12-30 22:31:33 UTC","Pacific Time (US & Canada)",6194941,"jim1083","Jim Knettel","2022-12-30 22:34:10 UTC","2023-10-18 23:59:53 UTC","research","","https://www.inaturalist.org/observations/145457978","https://inaturalist-open-data.s3.amazonaws.com/photos/249850301/medium.jpeg",NA,"","Delong Park parking lot ",1,0,"false",2,"Central Tacoma, Tacoma, WA, USA",47.24929618,-122.49944908,4,"",NA,NA,4,"","open","false","","","Tacoma","Pierce","Washington","United States","Washington","Pierce","western redcedar","Thuja plicata","western redcedar","Plantae",48252,"","Healthy",0,"Healthy, no dieback(0%)","0","No","","Medium (can wrap arms around trunk)","Tree does not typically have access to water in summer","","Twrc11","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,15.928279876709,31.222620010376,29.5458431243896,60.6709037780762,88.2007160186768,85.1825176239013,78.0180458068848,3.14467817880148,25.5655810038249,1.74704343266749,"Tacoma",-0.12216841098286,-0.219903139769144,2.78461803438476,5.01231246189255,2.57868067460058,4.64162521428104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Yes","Medium","Healthy","Healthy","Healthy","No","No","No",0
"19",1887,145458207,47.24957402,-122.49949661,"Tacoma","Pierce",NA,NA,NA,NA,NA,NA,NA,NA,NA,31.20774269104,15.9597234725952,29.5442771911621,"7feb3ade-44b0-4cad-8dad-f37cf2c5466b","2022-12-30 14:35:51","2022-12-30","2022-12-30 22:35:51 UTC","Pacific Time (US & Canada)",6194941,"jim1083","Jim Knettel","2022-12-30 22:38:20 UTC","2023-01-01 19:00:57 UTC","research","","https://www.inaturalist.org/observations/145458207","https://inaturalist-open-data.s3.amazonaws.com/photos/249850959/medium.jpeg",NA,"","Delong Park parking lot ",1,0,"false",2,"Central Tacoma, Tacoma, WA, USA",47.24957402,-122.49949661,6,"",NA,NA,6,"","open","false","","","Tacoma","Pierce","Washington","United States","Washington","Pierce","western redcedar","Thuja plicata","western redcedar","Plantae",48252,"","Healthy",0,"Healthy, no dieback(0%)","0","Yes (please elaborate in Notes, add Picture if possible)","Insect damage on trunk (holes, frass, galleries, etc.)","Medium (can wrap arms around trunk)","Not sure","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,15.9597234725952,31.20774269104,29.5442771911621,60.7275022506714,88.173936843872,85.1796989440918,78.0270460128784,3.15367838479511,25.5705811182658,1.75204354710839,"Tacoma",-0.0907248150966602,-0.163304667173982,2.76974071504875,4.98553328708775,2.57711474137308,4.63880653447153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Yes","Medium","Healthy","Healthy","Healthy","No","No","No",0
"20",1888,145458444,47.24963116,-122.49949948,"Tacoma","Pierce",NA,NA,NA,NA,NA,NA,NA,NA,NA,31.20774269104,15.9597234725952,29.5442771911621,"76c73549-7f7f-44e3-8c7b-13430561d448","2022-12-30 14:38:46","2022-12-30","2022-12-30 22:38:46 UTC","Pacific Time (US & Canada)",6194941,"jim1083","Jim Knettel","2022-12-30 22:42:07 UTC","2023-10-18 23:57:47 UTC","research","","https://www.inaturalist.org/observations/145458444","https://inaturalist-open-data.s3.amazonaws.com/photos/249851465/medium.jpeg",NA,"","Delong Park parking lot ",2,0,"false",2,"Central Tacoma, Tacoma, WA, USA",47.24963116,-122.49949948,8,"",NA,NA,8,"","open","false","","","Tacoma","Pierce","Washington","United States","Washington","Pierce","western redcedar","Thuja plicata","western redcedar","Plantae",48252,"","Healthy",0,"Healthy, no dieback(0%)","0","No","","Medium (can wrap arms around trunk)","Tree has access to water year round (watered in summer or near permanent water source)","5","Twrc12","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,15.9597234725952,31.20774269104,29.5442771911621,60.7275022506714,88.173936843872,85.1796989440918,78.0270460128784,3.15367838479511,25.5705811182658,1.75204354710839,"Tacoma",-0.0907248150966602,-0.163304667173982,2.76974071504875,4.98553328708775,2.57711474137308,4.63880653447153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Yes","Medium","Healthy","Healthy","Healthy","No","No","No",0
"21",1889,145536810,47.24467451,-122.49924458,"Tacoma","Pierce",NA,NA,NA,NA,NA,NA,NA,NA,NA,31.0820369720459,15.7939767837524,29.4274559020996,"fab8bf9e-9fc4-42d3-945f-b4970329eee5","2022-12-31 15:01:16","2022-12-31","2022-12-31 23:01:16 UTC","Pacific Time (US & Canada)",6194941,"jim1083","Jim Knettel","2022-12-31 23:04:56 UTC","2023-10-19 00:03:15 UTC","research","","https://www.inaturalist.org/observations/145536810","https://inaturalist-open-data.s3.amazonaws.com/photos/250006520/medium.jpeg",NA,"","Bottom of slope  no cones ",2,0,"false",2,"Central Tacoma, Tacoma, WA, USA",47.24467451,-122.49924458,7,"",NA,NA,7,"","open","false","","","Tacoma","Pierce","Washington","United States","Washington","Pierce","western redcedar","Thuja plicata","western redcedar","Plantae",48252,"","Healthy",0,"Healthy, no dieback(0%)","2-3","No","Invasive plants present or growing on tree","Very small (can wrap a single hand around stem)","Tree does not typically have access to water in summer","5","Twrc13","","","dead cottonwoods. blackberries were cleared this past summer by youth group","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,15.7939767837524,31.0820369720459,29.4274559020996,60.4291582107543,87.9476665496826,84.9694206237793,77.7820817947387,2.90871416665547,25.434489885966,1.61595231480858,"Tacoma",-0.25647150393946,-0.461648707091022,2.64403499605465,4.75926299289837,2.46029345231058,4.42852821415904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Yes","Very small (can wrap a single hand around stem)","Healthy","Healthy","Healthy","No","No","No",0
"22",1890,145537069,47.24477791,-122.49920534,"Tacoma","Pierce",NA,NA,NA,NA,NA,NA,NA,NA,NA,31.0865306854248,15.8056898117065,29.4365940093994,"29c51dc8-f5f3-46e7-9e62-8b2a4a94bea3","2022-12-31 15:05:53","2022-12-31","2022-12-31 23:05:53 UTC","Pacific Time (US & Canada)",6194941,"jim1083","Jim Knettel","2022-12-31 23:09:24 UTC","2023-01-06 02:22:41 UTC","research","","https://www.inaturalist.org/observations/145537069","https://inaturalist-open-data.s3.amazonaws.com/photos/250007131/medium.jpeg",NA,"","About 2 %die back bark pealing ",2,0,"false",2,"Central Tacoma, Tacoma, WA, USA",47.24477791,-122.49920534,5,"",NA,NA,5,"","open","false","","","Tacoma","Pierce","Washington","United States","Washington","Pierce","western redcedar","Thuja plicata","western redcedar","Plantae",48252,"","Branch Dieback or 'Flagging'",10,"1-29% of the canopy is unhealthy","2-3","Not sure","Invasive plants present or growing on tree","Very small (can wrap a single hand around stem)","Tree does not typically have access to water in summer","5","","","","dead cottonwoods. blackberries were cleared this past summer by youth group","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,15.8056898117065,31.0865306854248,29.4365940093994,60.4502416610717,87.9557552337646,84.9858692169189,77.7972887039184,2.92392107583515,25.4429381688436,1.62440059768619,"Tacoma",-0.24475847598536,-0.440565256773645,2.64852870943356,4.7673516769804,2.46943155961038,4.44497680729869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Yes","Very small (can wrap a single hand around stem)","Unhealthy","Unhealthy","Other","No","No","No",0.1
"23",1891,145537271,47.24489913,-122.49899434,"Tacoma","Pierce",NA,NA,NA,NA,NA,NA,NA,NA,NA,31.0136432647705,15.8633337020874,29.4015941619873,"bed28604-aba8-4738-b2b6-8256dcf251f7","2022-12-31 15:11:09","2022-12-31","2022-12-31 23:11:09 UTC","Pacific Time (US & Canada)",6194941,"jim1083","Jim Knettel","2022-12-31 23:13:30 UTC","2023-01-06 02:23:39 UTC","research","","https://www.inaturalist.org/observations/145537271","https://inaturalist-open-data.s3.amazonaws.com/photos/250007623/medium.jpeg",NA,"","70 percent die back",2,0,"false",2,"Central Tacoma, Tacoma, WA, USA",47.24489913,-122.49899434,8,"",NA,NA,8,"","open","false","","","Tacoma","Pierce","Washington","United States","Washington","Pierce","western redcedar","Thuja plicata","western redcedar","Plantae",48252,"","Yellowing Canopy",5,"1-29% of the canopy is unhealthy","2-3","No","Invasive plants present or growing on tree","Very small (can wrap a single hand around stem)","Tree does not typically have access to water in summer","5","","","","black berries, a youth group cleared them out this summer, there are a number of dead cottonwoods in the park","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,15.8633337020874,31.0136432647705,29.4015941619873,60.5540006637573,87.8245578765869,84.9228694915771,77.7671426773071,2.89377504922385,25.4261903762817,1.60765280512436,"Tacoma",-0.18711458560446,-0.336806254088025,2.57564128877926,4.63615431980266,2.43443171219828,4.3819770819569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Yes","Very small (can wrap a single hand around stem)","Unhealthy","Unhealthy","Other","No","No","No",0.05
"24",1892,145537547,47.24484457,-122.49882213,"Tacoma","Pierce",NA,NA,NA,NA,NA,NA,NA,NA,NA,31.0335292816162,15.8753995895386,29.4281139373779,"3cce89e5-5a9d-4921-9d60-415cda5d9f59","2022-12-31 15:15:43","2022-12-31","2022-12-31 23:15:43 UTC","Pacific Time (US & Canada)",6194941,"jim1083","Jim Knettel","2022-12-31 23:18:50 UTC","2023-01-06 02:26:19 UTC","research","","https://www.inaturalist.org/observations/145537547","https://inaturalist-open-data.s3.amazonaws.com/photos/250008318/medium.jpeg",NA,"","",2,0,"false",2,"Central Tacoma, Tacoma, WA, USA",47.24484457,-122.49882213,4,"",NA,NA,4,"","open","false","","","Tacoma","Pierce","Washington","United States","Washington","Pierce","western redcedar","Thuja plicata","western redcedar","Plantae",48252,"","Thinning Canopy",2,"Healthy, no dieback(0%)","2-3","Not sure","Invasive plants present or growing on tree","Very small (can wrap a single hand around stem)","Tree does not typically have access to water in summer","5","","","","cottonwoods","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,15.8753995895386,31.0335292816162,29.4281139373779,60.5757192611695,87.8603527069092,84.9706050872802,77.8022256851196,2.92885805703635,25.4456809361776,1.62714336502019,"Tacoma",-0.17504869815326,-0.315087656675864,2.59552730562496,4.67194915012492,2.46095148758888,4.42971267765999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Yes","Very small (can wrap a single hand around stem)","Unhealthy","Unhealthy","Thinning Canopy","No","Yes","No",0.02
